"Town","FIPS","Year","Gender","Race/Ethnicity","Age Cohort","Measure Type","Variable","Value","Region"
"Avon",900302060,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",171,"Central Region"
"Avon",900302060,"2012-2016","Male","All","15 to 19 years","Number","Population",690,"Central Region"
"Avon",900302060,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",149,"Central Region"
"Avon",900302060,"2012-2016","Male","All","20 to 24 years","Number","Population",292,"Central Region"
"Avon",900302060,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",102,"Central Region"
"Avon",900302060,"2012-2016","Male","All","25 to 29 years","Number","Population",152,"Central Region"
"Avon",900302060,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",70,"Central Region"
"Avon",900302060,"2012-2016","Male","All","30 to 34 years","Number","Population",423,"Central Region"
"Avon",900302060,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",161,"Central Region"
"Avon",900302060,"2012-2016","Male","All","35 to 44 years","Number","Population",1091,"Central Region"
"Avon",900302060,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",161,"Central Region"
"Avon",900302060,"2012-2016","Male","All","45 to 54 years","Number","Population",1450,"Central Region"
"Avon",900302060,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",221,"Central Region"
"Avon",900302060,"2012-2016","Male","All","55 to 64 years","Number","Population",1469,"Central Region"
"Avon",900302060,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",223,"Central Region"
"Avon",900302060,"2012-2016","Male","All","65 to 74 years","Number","Population",582,"Central Region"
"Avon",900302060,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",119,"Central Region"
"Avon",900302060,"2012-2016","Male","All","75 to 84 years","Number","Population",583,"Central Region"
"Avon",900302060,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",155,"Central Region"
"Avon",900302060,"2012-2016","Male","All","85 years and over","Number","Population",206,"Central Region"
"Avon",900302060,"2012-2016","Male","All","85 years and over","Number","Margins of Error",90,"Central Region"
"Avon",900302060,"2012-2016","Total","All","Total","Number","Population",18352,"Central Region"
"Avon",900302060,"2012-2016","Total","All","Total","Number","Margins of Error",37,"Central Region"
"Avon",900302060,"2012-2016","Total","All","0 to 4 years","Number","Population",1036,"Central Region"
"Avon",900302060,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",239,"Central Region"
"Avon",900302060,"2012-2016","Total","All","5 to 9 years","Number","Population",1183,"Central Region"
"Avon",900302060,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",206,"Central Region"
"Avon",900302060,"2012-2016","Total","All","10 to 14 years","Number","Population",1323,"Central Region"
"Avon",900302060,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",203,"Central Region"
"Avon",900302060,"2012-2016","Total","All","15 to 19 years","Number","Population",1219,"Central Region"
"Avon",900302060,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",196,"Central Region"
"Avon",900302060,"2012-2016","Total","All","20 to 24 years","Number","Population",622,"Central Region"
"Avon",900302060,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",162,"Central Region"
"Avon",900302060,"2012-2016","Total","All","25 to 29 years","Number","Population",472,"Central Region"
"Avon",900302060,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",124,"Central Region"
"Avon",900302060,"2012-2016","Total","All","30 to 34 years","Number","Population",860,"Central Region"
"Avon",900302060,"2012-2016","Total","All","30 to 34 years","Number","Margins of Error",219,"Central Region"
"Avon",900302060,"2012-2016","Total","All","35 to 44 years","Number","Population",2308,"Central Region"
"Avon",900302060,"2012-2016","Total","All","35 to 44 years","Number","Margins of Error",248,"Central Region"
"Avon",900302060,"2012-2016","Total","All","45 to 54 years","Number","Population",3002,"Central Region"
"Avon",900302060,"2012-2016","Total","All","45 to 54 years","Number","Margins of Error",287,"Central Region"
"Avon",900302060,"2012-2016","Total","All","55 to 64 years","Number","Population",2867,"Central Region"
"Avon",900302060,"2012-2016","Total","All","55 to 64 years","Number","Margins of Error",300,"Central Region"
"Avon",900302060,"2012-2016","Total","All","65 to 74 years","Number","Population",1695,"Central Region"
"Avon",900302060,"2012-2016","Total","All","65 to 74 years","Number","Margins of Error",249,"Central Region"
"Avon",900302060,"2012-2016","Total","All","75 to 84 years","Number","Population",1199,"Central Region"
"Avon",900302060,"2012-2016","Total","All","75 to 84 years","Number","Margins of Error",232,"Central Region"
"Avon",900302060,"2012-2016","Total","All","85 years and over","Number","Population",566,"Central Region"
"Avon",900302060,"2012-2016","Total","All","85 years and over","Number","Margins of Error",149,"Central Region"
"Barkhamsted",900502760,"2012-2016","Female","All","Total","Number","Population",1831,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","Total","Number","Margins of Error",92,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","0 to 4 years","Number","Population",57,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","0 to 4 years","Number","Margins of Error",36,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","5 to 9 years","Number","Population",60,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","5 to 9 years","Number","Margins of Error",43,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","10 to 14 years","Number","Population",134,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","10 to 14 years","Number","Margins of Error",74,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","15 to 19 years","Number","Population",128,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","15 to 19 years","Number","Margins of Error",68,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","20 to 24 years","Number","Population",103,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","20 to 24 years","Number","Margins of Error",59,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","25 to 29 years","Number","Population",39,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","25 to 29 years","Number","Margins of Error",33,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","30 to 34 years","Number","Population",76,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","30 to 34 years","Number","Margins of Error",59,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","35 to 44 years","Number","Population",269,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","35 to 44 years","Number","Margins of Error",81,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","45 to 54 years","Number","Population",417,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","45 to 54 years","Number","Margins of Error",90,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","55 to 64 years","Number","Population",210,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","55 to 64 years","Number","Margins of Error",66,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","65 to 74 years","Number","Population",218,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","65 to 74 years","Number","Margins of Error",73,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","75 to 84 years","Number","Population",105,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","75 to 84 years","Number","Margins of Error",55,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","85 years and over","Number","Population",15,"Western Region"
"Barkhamsted",900502760,"2012-2016","Female","All","85 years and over","Number","Margins of Error",22,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","Total","Number","Population",1879,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","Total","Number","Margins of Error",89,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","0 to 4 years","Number","Population",57,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","0 to 4 years","Number","Margins of Error",47,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","5 to 9 years","Number","Population",136,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","5 to 9 years","Number","Margins of Error",60,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","10 to 14 years","Number","Population",206,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","10 to 14 years","Number","Margins of Error",77,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","15 to 19 years","Number","Population",132,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","15 to 19 years","Number","Margins of Error",57,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","20 to 24 years","Number","Population",87,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","20 to 24 years","Number","Margins of Error",53,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","25 to 29 years","Number","Population",115,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","25 to 29 years","Number","Margins of Error",54,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","30 to 34 years","Number","Population",89,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","30 to 34 years","Number","Margins of Error",50,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","35 to 44 years","Number","Population",169,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","35 to 44 years","Number","Margins of Error",68,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","45 to 54 years","Number","Population",428,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","45 to 54 years","Number","Margins of Error",96,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","55 to 64 years","Number","Population",205,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","55 to 64 years","Number","Margins of Error",74,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","65 to 74 years","Number","Population",178,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","65 to 74 years","Number","Margins of Error",61,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","75 to 84 years","Number","Population",60,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","75 to 84 years","Number","Margins of Error",44,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","85 years and over","Number","Population",17,"Western Region"
"Barkhamsted",900502760,"2012-2016","Male","All","85 years and over","Number","Margins of Error",18,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","Total","Number","Population",3710,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","Total","Number","Margins of Error",17,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","0 to 4 years","Number","Population",114,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","0 to 4 years","Number","Margins of Error",59,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","5 to 9 years","Number","Population",196,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","5 to 9 years","Number","Margins of Error",74,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","10 to 14 years","Number","Population",340,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","10 to 14 years","Number","Margins of Error",107,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","15 to 19 years","Number","Population",260,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","15 to 19 years","Number","Margins of Error",89,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","20 to 24 years","Number","Population",190,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","20 to 24 years","Number","Margins of Error",79,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","25 to 29 years","Number","Population",154,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","25 to 29 years","Number","Margins of Error",63,"Western Region"
"Barkhamsted",900502760,"2012-2016","Total","All","30 to 34 years","Number","Population",165,"Western Region"
